title,price,price_unit,area,area_unit,district,city,bedroom,bathroom,news_type,posted_date,expired_date,seller,total_posts,url,zalo_url
"Cho thuê phòng siêu đẹp, có máy giặt riêng tại 229 Minh Khai, Hai Bà Trưng, gần khu Bách Kinh Xây",4.7,triệu/tháng,22,m²,Hai Bà Trưng,Hà Nội,,, thường,2025-12-24,2026-01-23,Nga 90land,51,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-minh-khai-phuong-minh-khai/cho-sieu-dep-co-may-giat-rieng-tai-229-hai-ba-trung-gan-khu-bach-kinh-xay-pr44882485,https://zalo.me/WiWpAgPKWOM31SdLLr01V-NubSRZ8mwfBma4C4nKJoG7vpiglDY
"CHO THUÊ GẤP!!! PHÒNG GÁC XÉP CÓ MÁY GIẶT RIÊNG NGAY TẠI NGÃ TƯ SỞ, 43 TÔ VĨNH DIỆN, SIÊU THOÁNG,",4.7,triệu/tháng,25,m²,Thanh Xuân,Hà Nội,,, thường,2025-12-24,2026-01-23,Nga 90Land,51,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-to-vinh-dien-phuong-khuong-trung/cho-gap-gac-xep-co-may-giat-rieng-ngay-tai-nga-tu-so-43-sieu-thoang-pr44882594,https://zalo.me/fAQky1ED4snmPbOBGoIxA_vY5g0pP9J_fj-Yz85xnRzGHqPoOhI
CHO THUÊ PHÒNG 45m² 1PN 1PK FULL ĐỒ CÔNG VIÊN NGỌC THỤY: LH,,,45,m²,Long Biên,Hà Nội,1,1, thường,2025-12-24,2026-01-23,,,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-ngoc-thuy-phuong-ngoc-thuy/cho-45m-1pn-1pk-full-do-cong-vien-lh-pr44626034,https://zalo.me/nlYbxEss11uqr0qcZD4Bpl8w6fEaQeQbmG62VTaAaKvCRx79rBQ
CHÍNH CHỦ CHO THUÊ PHÒNG NGỌC LÂM: 48M 1PN 1PK : LH,,,48,m²,Long Biên,Hà Nội,1,, thường,2025-12-24,2026-01-23,,,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-ngoc-lam-phuong-ngoc-lam-2/chinh-chu-cho-48m-1pn-1pk-lh-pr44625440,https://zalo.me/fSSn1diWOrhtu7Ity5vnFfjeCSkQcCKGvz_6jiOXMgtRR0_0lyQ
Cho thuê phòng Hồng Tiến 36m2 full đồ giá chỉ 5tr/th: Có bếp riêng biệt: LH,5.0,triệu/tháng,36,m²,Long Biên,Hà Nội,,, thường,2025-12-24,2026-01-23,,,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-pho-hong-tien-phuong-bo-de/cho-36m-full-do-gia-chi-5tr-th-co-bep-rieng-biet-lh-pr44150598,https://zalo.me/fOsmHTemgqr7OaLOMIQ6SgjM1cifVvBcZqhVKFvMaNtTn3r5n20
"Cho thuê phòng 70m2 2PN 1WC full đồ Ngọc Thuỵ, Long Biên: LH",10.0,triệu/tháng,70,m²,Long Biên,Hà Nội,,, thường,2025-12-24,2026-01-23,,,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-ngoc-thuy-phuong-ngoc-thuy/cho-70m-2pn-1wc-full-do-long-bien-lh-pr44882984,https://zalo.me/I6grg4REt9wmlFvBtoACTYWZbp9Ss9hOnsz7GJ6wZVFahp3GmAE
"1 khách 1 ngủ số 153 Pháo Đài Láng, ô tô đỗ cửa, LH chính chủ",8.5,triệu/tháng,40,m²,Đống Đa,Hà Nội,1,1, thường,2025-12-24,2026-01-23,,,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-pho-phao-dai-lang-phuong-lang-thuong/1-khach-1-ngu-so-153-o-to-do-cua-lh-chinh-chu-pr44882906,https://zalo.me/NVTcLEZdKyZvKXOCMh8YSjNi1qIWxheI6tW9bK9xNV7iWfSiGFI
"Chính chủ cho thuê homestay 30m2 Nguyễn Văn Huyên, Cầu Giấy",1.2,triệu/tháng,30,m²,Cầu Giấy,Hà Nội,,, thường,2025-12-24,2026-01-23,,,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-nguyen-van-huyen-phuong-quan-hoa/chinh-chu-cho-homestay-30m2-cau-giay-pr42769367,https://zalo.me/s4Ns435AxJGjhM2ZfBJwUnEuzpvx-Xj-aqf70DlLjtpg8YSWEEY
"Hệ thống nhà trọ, giá 2,4 triệu tại Cầu Giấy, Hà Nội bao đẹp, giá tốt",2.4,triệu/tháng,15,m²,Cầu Giấy,Hà Nội,1,1, thường,2025-12-24,2026-01-23,,,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-cau-giay-phuong-quan-hoa/he-thong-1pn-1wc-50m2-gia-3-6-trieu-tai-ha-noi-u-ha-noi-bao-dep-gia-tot-pr43554209,https://zalo.me/XJx1UPijjrZ0V4ciLXTBjxgCL5GusUzY72wDpy7RZXXA_nGk5BA
Phòng trọ gác xép full đồ 30m2 gần tháp đồng hồ Văn Phú. LHCC:,3.6,triệu/tháng,30,m²,Hà Đông,Hà Nội,1,1, thường,2025-12-24,2026-01-20,Nguyễn Thị Nhung,8,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-van-la-phuong-phu-la/-gac-xep-full-do-pho-tang-3-o-duoc-luon-lhcc-pr42899272,https://zalo.me/wApHdFVduflAYG16QmH8CWN9fg5xy6wlGHe7FUcMzC-_oZcSOCI
KHAI TRƯƠNG STUDIO BAN CÔNG TẠI PHỐ TRẦN DUY HƯNG CHỈ 4TR4/TH,4.4,triệu/tháng,20,m²,Cầu Giấy,Hà Nội,,, thường,2025-12-24,2026-01-23,Hạ Vy,46,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-tran-duy-hung-phuong-trung-hoa-4/khai-truong-studio-ban-cong-tai-pho-chi-4tr4-th-pr44880747,https://zalo.me/z1yy6gkgurUQcygma3BZ7wCY6N8wItNBS25QgvrsNpI_KSHOEW0
"Cho thuê phòng dạng nhà riêng 2 tầng  An toàn PCCC  Ngõ 221 Hoàng Mai  3,3 triệu",3.3,triệu/tháng,24,m²,Hoàng Mai,Hà Nội,1,1, thường,2025-12-24,2026-01-23,Nguyễn Thành,4,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-hoang-mai-phuong-hoang-van-thu-4/cho-dang-rieng-2-tang-an-toan-pccc-ngo-221-3-3-trieu-pr44881005,https://zalo.me/qzLKcTWcBYuBaoRKNnLb7mFSDyohqCKEGB2YJtil3ZxUaz68UxY
CÒN 1 PHÒNG STUDIO CỬA SỔ THOÁNG TẠI PHỐ NHÂN HÒA CHỈ 4TR3/TH,4.3,triệu/tháng,25,m²,Thanh Xuân,Hà Nội,1,1, thường,2025-12-24,2026-01-23,Hạ Vy,46,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-pho-nhan-hoa-phuong-nhan-chinh/con-1-studio-cua-so-tng-tai-chi-4tr3-th-pr44881235,https://zalo.me/5a1zfmV4c4B34rP7tpGpUnpEwEb6VcLTSyiRtiLXJixQWu6LNgQ
"CCMN GẦN NGAY NGOẠI THƯƠNG, NGOẠI GIAO, LUẬT,.... FULL NỘI THẤT GIÁ CẢ MỀM",4.5,triệu/tháng,25,m²,Đống Đa,Hà Nội,,, thường,2025-12-24,2026-01-23,Tú Anh,19,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-lang-phuong-lang-thuong/ccmn-gan-ngay-ngoai-ngoai-giao-luat-full-noi-that-gia-ca-mem-pr44881639,https://zalo.me/6pFtFRDsEB9jvT853CNzteoz9tMDp2IB9Mg5gz8cuv3N_m8O6nk
"Cho thuê 1 phòng - nhà duy nhất số 1 ngõ 221 đường Hoàng Mai, 24m2x2, 3.3tr/tháng - An toàn về PCCC",3.3,triệu/tháng,24,m²,Hoàng Mai,Hà Nội,1,1, thường,2025-12-24,2026-01-23,Anh,4,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-hoang-mai-phuong-hoang-van-thu-4/cho-1-duy-t-so-1-ngo-221-24m2x2-3tr-thang-an-toan-1-ve-pccc-pr38634993,https://zalo.me/lMQjPi0ZEsAnLeLUqzF10-4ItDdyTGllAKnVv3o-1b1JrqQw4xg
Cho thuê phòng đẹp giá rẻ thoáng tại 290 Kim Mã - Ba Đình,4.4,triệu/tháng,24,m²,Ba Đình,Hà Nội,1,1, thường,2025-12-23,2026-01-22,,,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-pho-kim-ma-phuong-kim-ma/cho-dep-gia-re-thoang-tai-290-ba-dinh-pr44479366,https://zalo.me/cyiHv8HLVg6vhfXcpq6-ypxu7PcWkSigcsy0fktEjecjNckRIaM
Cho thuê phòng tại Đặng Văn Ngữ - trung tâm Đống Đa,4.5,triệu/tháng,15,m²,Đống Đa,Hà Nội,1,1, thường,2025-12-23,2026-01-22,Hoàng Minh,,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-dang-van-ngu-phuong-phuong-lien/cho-tai-trung-tam-dong-da-pr44102802,https://zalo.me/pTu8XiwNnYfoLBIvYbSMMmbtolWe_CUFcKkWjQ6a-EGcW06Hxoo
,4.5,triệu/tháng,30,m²,Cầu Giấy,Hà Nội,1,1, thường,2025-12-24,2026-01-15,A Được,4,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-cau-giay-phuong-dich-vong/cho-khep-kin-tai-ngo-165-giay-pr44816402,https://zalo.me/lFSrgoiZPIWh1gcw32ZHMWYwA33iBMqlvp-xFM_lOhJUrSYJW9E
"Cho thuê Nhà trọ 1PN, 3,8 triệu, 20m2 tại Trần Khát Chân, Hai Bà Trưng, HN chỉ với giá tốt",3.8,triệu/tháng,20,m²,Hai Bà Trưng,Hà Nội,1,1, thường,2025-12-24,2026-01-23,Nguyên Khá,8,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-tran-khat-chan-phuong-dong-nhan/cho-1pn-3-8-trieu-20m2-tai-hai-ba-trung-hn-chi-voi-gia-tot-pr44877079,https://zalo.me/jtgmEZdOKdyPWRfejcHuQ_FQ4KwymoHngfHdIT__wkgVW9YPRL0
"Cho thuê phòng trọ bao đẹp tại Khâm Thiên, Đống Đa, Hà Nội, 3,5 triệu, 20m2",3.5,triệu/tháng,20,m²,Đống Đa,Hà Nội,1,1, thường,2025-12-24,2026-01-23,Nguyên Khá,8,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-pho-kham-thien-phuong-kham-thien/cho-bao-dep-tai-dong-da-ha-noi-3-5-trieu-20m2-pr44877151,https://zalo.me/OG_V3l8tFPMkLAeeUht2cqjhdHnCtdYvrA-v5XPvFRsOrVMcThw
"Cho thuê gấp Nhà trọ 1PN, 20m2, 3,8 triệu tại Bách Khoa, Hai Bà Trưng, Hà Nội",3.8,triệu/tháng,20,m²,Hai Bà Trưng,Hà Nội,1,1, thường,2025-12-24,2026-01-23,Nguyên Khá,8,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-phuong-bach-khoa/cho-gap-1pn-20m2-3-8-trieu-tai-hai-ba-trung-ha-noi-pr44877199,https://zalo.me/-xkVN1OojNJ7ZOYX5yF6ZN9wlzPvpiDNUBe-I0q6LhjDnDgdvMA
"Cho thuê gấp phòng trọ 20m2, 3,8 triệu ở Cầu Giấy, Hà Nội, đầy đủ tiện nghi",3.8,triệu/tháng,20,m²,Cầu Giấy,Hà Nội,1,1, thường,2025-12-24,2026-01-23,Nguyên Khá,8,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-cau-giay-phuong-dich-vong/cho-gap-20m2-3-8-trieu-o-ha-noi-day-du-tien-nghi-pr44877234,https://zalo.me/6vOZ0quW_o3cmmBKU24_jxQ_yU3s59w3M7YRlXGptzbVNDrlk1c
"Cho thuê nhà trọ tại Cầu Giấy, 3,8 triệu, 20m2, siêu hot",3.8,triệu/tháng,20,m²,Cầu Giấy,Hà Nội,,1, thường,2025-12-24,2026-01-23,Nguyên Khá,8,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-cau-giay-phuong-quan-hoa/cho-tai-3-8-trieu-20m2-sieu-hot-pr44877178,https://zalo.me/wmAZpoQnDYamZ9tjLLH6elz79e5HFs_TsI__o-fCr1fvf5FKqZU
"CHO THUÊ PHÒNG TRỌ KHÉP KÍN RIÊNG TƯ 27m2, CÁCH CHÂN CẦU CHƯƠNG DƯƠNG 150m",2.8,triệu/tháng,27,m²,Long Biên,Hà Nội,,, thường,2025-12-24,2026-01-23,Hoàn,17,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-nguyen-van-cu-1-phuong-bo-de/cho-khep-kin-rieng-tu-27m2-cach-chan-cau-chuong-150m-pr44878059,https://zalo.me/HpG56WnZB3gaq4qSVgzkf5jWQHPq8Og_C70XAiWQitC59gOPFW8
"Phòng trọ khu hồ Linh Đàm - Hoàng Mai: Sạch sẽ, an ninh, tiện lợi, giá hợp lý",3.0,triệu/tháng,22,m²,Hoàng Mai,Hà Nội,,, thường,2025-12-24,2026-01-23,Anh Nguyên,5,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-nguyen-huu-tho-phuong-hoang-liet/-khu-ho-linh-dam-sach-se-an-ninh-tien-loi-gia-hop-ly-pr43036984,https://zalo.me/r_yr8J91zCrB_rw9TYpdqTWUUyfoF0fiE-cuBhnms_WQma-08-8
"Cho thuê phòng 1PN, 1WC, 30m2 giá tốt tại Đỗ Đức Dục, Mễ Trì, Nam Từ Liêm, Hà Nội",6.6,triệu/tháng,30,m²,Nam Từ Liêm,Hà Nội,1,1, thường,2025-12-24,2026-01-23,thương hoài,28,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-do-duc-duc-phuong-me-tri/cho-1pn-1wc-30m2-gia-tot-tai-nam-tu-liem-ha-noi-pr44878768,https://zalo.me/Jqv1g3hAH5XrIfQQjx8F5u8LSedrZ0SoX2mQNo-PjnSiAvkUpTg
CHÍNH CHỦ CHO THUÊ CHUNG CƯ MINI ĐƯỜNG KIM GIANG   DT 22m2( KM 15-30 ngày)LH,2.5,triệu/tháng,22,m²,Thanh Xuân,Hà Nội,,, thường,2025-12-24,2026-01-23,Cungdesign,10,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-kim-giang-phuong-ha-dinh/chinh-chu-cho-chung-cu-mini-lh-pr44424351,https://zalo.me/mybPxKdkbdAtuTW-uWWnOF4hUw_e9rSkJr8sNM58jBZxqoAduM0
Phòng trọ CCMN Mới Nội thất cao cấp,4.3,triệu/tháng,25,m²,Bắc Từ Liêm,Hà Nội,1,1, thường,2025-12-24,2026-01-23,A.Thọ,,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-pho-tran-cung-phuong-co-nhue-1/-ccmn-moi-noi-that-cao-cap-pr44879669,https://zalo.me/Kg8-g6OkbGC_NLRZQlZYKC-2c3GXNVyQcTypV5Ek6kf3YrYo1C8
Cho thuê homestay cho nữ ngõ 205 Xuân Đỉnh - full đồ,1.0,triệu/tháng,30,m²,Bắc Từ Liêm,Hà Nội,1,1, thường,2025-12-24,2026-01-22,Nguyễn Tiến Hải,22,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-xuan-dinh-phuong-xuan-dinh/cho-ccmn-studio-ngo-205-giam-tien-len-den-1tr-cho-thang-dau-lh-pr43896689,https://zalo.me/qWKvr4Fu0iv53LPQDPia7W6CeT4ha2d9IEYxtPeYCwFHDVHmSSo
"Cho thuê căn hộ Cầu Giấy, 3,65 triệu, 20m2, nội thất cơ bản, hàng hiếm tại giá ưu đãi!!!!",3.65,triệu/tháng,20,m²,Cầu Giấy,Hà Nội,1,1, thường,2025-12-23,2026-01-21,Vux Home,27,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-cau-giay-phuong-quan-hoa/cho-can-ho-3-65-trieu-20m2-noi-that-co-ban-hang-hiem-tai-gia-uu-dai-pr44859476,https://zalo.me/RMod_gp_leErVt8OfxnKD6MRZM_lnvcDIDYafT0pm2nZbxAzMjU
"Cho thuê phòng trọ SV, gần Đại học FPT, ĐHQGHN Hoà Lạc. Giá 2tr, đầy đủ thiết bị",2.0,triệu/tháng,20,m²,Thạch Thất,Hà Nội,1,1, thường,2025-12-23,2026-01-22,Đức Dũng,6,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-21a-xa-thach-hoa-1/cho-sv-gan-dai-hoc-fpt-dhqghn-hvtc-tai-lac-gia-1-8tr-day-du-thiet-bi-pr43947666,https://zalo.me/gIe1CH4a11iRlYNQUrHZyRnmKpEo39Z7nFqhTDhrA9RpPS7Yzag
"Cho thuê nhà trọ cuối đường Nguyễn Khuyến, Văn Quán 1PN khép kín diện tích 30m2, chỉ với 3,4 triệu",3.4,triệu/tháng,30,m²,Hà Đông,Hà Nội,1,1, thường,2025-12-23,2026-01-22,Huy Sơn,20,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-van-quan-phuong-van-quan/cho-cuoi-nguyen-khuyen-1pn-khep-kin-dien-tich-30m2-chi-voi-3-4-trieu-pr43371365,https://zalo.me/lIvo0Bq3RhDNXKzeARPhQSYn_lcvmCpX7ljlSh31-CVCWW2n6gY
"CCMN ngõ 118 Trương Định đẩy đủ đồ thang máy, vân tay. Còn 1P duy nhất. Không nhắn tin",3.8,triệu/tháng,26,m²,Hai Bà Trưng,Hà Nội,1,1, thường,2025-12-23,2026-01-22,A Duy,23,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-truong-dinh-phuong-truong-dinh/nhanh-chan-vi-chi-con-1-duy-nhat-moi-dep-nhu-tranh-pr39364278,https://zalo.me/pevPjiAYQJgFqPTZIOzqr0_ZJ-BrdrCVn467G0OSNEXTQbCWn98
"Cho thuê phòng trọ giá tốt Sạch sẽ có điều hòa 2 chiều, nóng lạnh tại Đại Tự - Hoài Đức Vào ở ngay",2.3,triệu/tháng,100,m²,Hoài Đức,Hà Nội,1,1, thường,2025-12-23,2026-01-22,Chúc,,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-dai-tu-1-xa-kim-chung-1/cho-gia-tot-sach-se-co-dieu-hoa-2-chieu-nong-lanh-tai-hoai-duc-vao-o-ngay-pr44874912,https://zalo.me/sHYRmbmCWDGnhwchysyQxOR47gSv49ZhP79o6l9yXoKKpjk6oJw
CCMN mới đập hộp full đồ nội thất ban công 402 Mỹ Đình,4.0,triệu/tháng,25,m²,Nam Từ Liêm,Hà Nội,1,1, thường,2025-12-23,2026-01-22,Chiến Đỗ,14,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-my-dinh-phuong-my-dinh-2/ccmn-moi-dap-hop-full-do-noi-that-ban-cong-402-dinh-pr44458894,https://zalo.me/Mdddvs_bGTTOvAjyxO7UnWXzHhg_DNAamNLiiFbOcJMxO0ta_nA
"CCMN MẶT ĐƯỜNG 167 TRẦN CUNG PHÒNG ĐẸP, THANG MÁY, GIÁ 3.9TR",3.9,triệu/tháng,25,m²,Bắc Từ Liêm,Hà Nội,1,1, thường,2025-12-23,2026-01-22,Hoàng Năng Đạt,39,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-pho-tran-cung-phuong-co-nhue-1/ccmn-mat-duong-167-dep-thang-may-gia-3-9tr-pr44868713,https://zalo.me/HdHaXrpIkqnrGM0HTQeaWO647Nir9O9v6zFGACzAVT7C-YiIoo4
Cho thuê phòng trọ không khép kín 20m2 giá 850k/tháng,0.85,triệu/tháng,20,m²,Bắc Từ Liêm,Hà Nội,,, thường,2025-12-23,2026-01-22,Quốc Trung,4,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-hoang-cong-chat-phuong-phu-dien/cho-khong-khep-kin-20m2-gia-850k-thang-pr44868910,https://zalo.me/33cN-LUtbuurDT3_ion4j3Lqxq7kXxGYBbdiYuptMtr1Q-ugdak
"Khai trương phòng mới 100% full nội thất, ban công thoáng trung tâm Cầu Giấy",5.6,triệu/tháng,35,m²,Cầu Giấy,Hà Nội,,, thường,2025-12-23,2026-01-22,Phan Nhật Phi,50,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-cau-giay-phuong-quan-hoa/khai-truong-moi-100-full-noi-that-ban-cong-thoang-trung-tam-giay-pr44868992,https://zalo.me/B5Ad2B4EeQmT3uaOelkMKh-VCIF4lOuNcSYs4mLRfR_DbyTB8YU
"Tôi có 15 phòng trọ cho thuê tại Lê Trọng Tấn, 1,4 triệu VND, 10m2, giá tốt, đẹp, nhiều tiện ích",1.4,triệu/tháng,10,m²,Hà Đông,Hà Nội,,, thường,2025-12-23,2026-01-22,A Hưởng,,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-le-trong-tan-phuong-duong-noi/cho-tai-ng-1-2-trieu-vnd-10-m2-gia-tot-dep-nhieu-tien-ich-pr44140824,https://zalo.me/IcY6DY2drxxNLBX5bkjg0bmPK1D8QdLsN7TXNA-40SF3sodVRec
"Cho thuê phòng gần Văn Miếu, bệnh viện Hồng Hà, Ga Hà Nội",4.0,triệu/tháng,20,m²,Đống Đa,Hà Nội,1,1, thường,2025-12-23,2026-01-19,Hương Lan,,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-ngo-tat-to-phuong-van-mieu-quoc-tu-giam/cho-gan-benh-vien-hong-ha-ga-ha-noi-pr44006993,https://zalo.me/zi7VF_etV_9bNJrQ-CHuyCDU_m44gujfFmK5s5QJFxBSfhE1yj4
Cho thuê phòng tại Phùng Khoang DT rộng 30m2 có ban công thoáng sáng hộ gia đình ở vô tư giá dân,3.0,triệu/tháng,30,m²,Nam Từ Liêm,Hà Nội,1,1, thường,2025-12-23,2026-01-22,,,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-phung-khoang-phuong-trung-van/cho-tai-dt-rong-30m-co-ban-cong-thoang-sang-ho-gia-dinh-o-vo-tu-gia-dan-pr44725814,https://zalo.me/u-m7qz_8ol11JVlbhAOZCh9G_wi34rP8wvoF2slHQphGJViLkbA
Chính chủ cho thuê phòng phố 126 Chùa Láng làm văn phòng hoặc để ở đều được. Ông Huấn:,3.0,triệu/tháng,30,m²,Đống Đa,Hà Nội,,, thường,2025-12-23,2026-01-22,Phạm Đức Huấn,2,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-pho-chua-lang-phuong-lang-thuong/chinh-chu-cho-126-lam-van-hoac-de-o-deu-duoc-ong-huan-pr40564615,https://zalo.me/4H_Rs_hoLzEkRhXLXzBaXv5AfhGFLh0TMoQUeGaoHfjvyw6LieI
[mặt Phố Linh Lang] - Studio Hiện Đại - Trung Tâm Ba Đình,4.5,triệu/tháng,27,m²,Ba Đình,Hà Nội,1,1, thường,2025-12-23,2026-01-22,Lâm Nguyễn,15,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-pho-linh-lang-phuong-cong-vi/-mat-studio-hien-dai-trung-tam-ba-dinh-pr44872747,https://zalo.me/8k0nLW-wrDo6lznVnuAEqne_idnDPb8-pjKmE2s5hrsXOq_j5xw
Chính chủ cho thuê ngắn hạn phòng đủ đồ ở ngay chỉ từ 4.9tr/tháng tại Lê Văn Lương - Hoàng Ngân,4.9,triệu/tháng,30,m²,Cầu Giấy,Hà Nội,,, thường,2025-12-23,2026-01-15,Chu Khánh,28,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-le-van-luong-phuong-trung-hoa-4/chinh-chu-cho-ngan-han-ccmn-du-do-o-ngay-chi-tu-4-9tr-thang-tai-hoang-ngan-pr44816214,https://zalo.me/1_N495ZceqCS8cRFTLz6OHekQJ6uKa5Ns0M_wscg_bdlwudf2bg
"CCMN 26 MỸ ĐÌNH TO FULL ĐỒ ,VSKK,PCCC ĐẢM BẢO",4.3,triệu/tháng,30,m²,Nam Từ Liêm,Hà Nội,1,1, thường,2025-12-23,2026-01-22,Chiến Đỗ,14,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-my-dinh-phuong-my-dinh-2/ccmn-26-to-full-do-vskk-pccc-dam-bao-pr44873236,https://zalo.me/8gZw_vqHsXAunWDs1VnWxonzbfq_KuLYiTwCzbAi8CP1sH63STs
"CHO THUÊ PHÒNG SIÊU XINH, NHẬN XE ĐIỆN, TẠI 22 LƯƠNG KHÁNH THIỆN, HOÀNG MAI, GẦN BÁCH KINH XÂY",6.0,triệu/tháng,28,m²,Hoàng Mai,Hà Nội,,, thường,2025-12-22,2026-01-21,Nga 90land,58,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-luong-khanh-thien-phuong-tuong-mai/cho-sieu-xinh-nhan-xe-dien-tai-22-hoang-gan-bach-kinh-xay-pr44866459,https://zalo.me/f7OCpzHYYYRJjtMjnKoz_y_aITf-e3YdAaz8QObS6Uec8hRAM8U
"Chính chủ cho thuê 02 phòng đẹp phố Phạm Tuấn Tài, Quận Cầu Giấy, chỉ 3 triệu *",3.0,triệu/tháng,22,m²,Cầu Giấy,Hà Nội,8,4, thường,2025-12-22,2026-01-21,Đào Thành Trung,11,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-pho-pham-tuan-tai-phuong-nghia-do-1/chinh-chu-cho-02-dep-quan-cau-giay-chi-3-trieu-pr44866557,https://zalo.me/--PZy8fhAFKo3f-VRJQ3pOLutDO5sxH-NS9KebyxYdWBqYMRSZU
"Cho thuê homestay ở ghép 126 Khuất Duy Tiến, 4-6 người/ 1 phòng, giá 1tr850k/ th bao trọn gói DV",1.85,triệu/tháng,20,m²,Thanh Xuân,Hà Nội,1,1, thường,2025-12-22,2026-01-21,,,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-khuat-duy-tien-phuong-thanh-xuan-trung/cho-homestay-o-ghep-126-4-6-nguoi-1-gia-1tr850k-th-bao-tron-goi-dv-pr44866733,https://zalo.me/OLN1fAOc5vbGT0pbVFOVwldbC_H6ah_3twVODcj2uYFVqWZZPiA
Chính chủ cho thuê phòng trọ mặt đường Thú Y Huyện Hoài ĐỨc Khép kín thang máy điều hòa nóng lạnh..,2.9,triệu/tháng,45,m²,Hoài Đức,Hà Nội,1,1, thường,2025-12-22,2026-01-21,Minh Sơn,18,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-thu-y-thi-tran-tram-troi/chinh-chu-cho-mat-huen-hoai-duc-khep-kin-thang-ma-dieu-hoa-nong-lanh-pr42987453,https://zalo.me/pZh39_ilAlGchLO1KJ8ASBxSH0pt75zEWZmeA8lJQl0yVFxZxog
"Cho thuê phòng full đồ tại 44 Trần Thái Tông - DT 30m2 - Ô tô đỗ cửa - Giá từ 4,6 tr/ tháng",4.6,triệu/tháng,30,m²,Cầu Giấy,Hà Nội,1,1, thường,2025-12-23,2026-01-22,Bich Hong Nguyen,28,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-tran-thai-tong-phuong-dich-vong-hau/cho-full-do-tai-44-dt-30m-o-to-do-cua-gia-tu-3-5tr-thang-pr43064805,https://zalo.me/MPy3VJ7XJe5knAt7VNslaGz4ieXXq47gYEaog7t46ywzLwjtJs0
Khai trương toà CCMN mới tại 204 Trần Duy Hưng Giá 4tr4 có đủ đồ ở ngay,4.4,triệu/tháng,25,m²,Cầu Giấy,Hà Nội,1,, thường,2025-12-23,2026-01-22,Ong Thế Tuấn,29,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-tran-duy-hung-phuong-trung-hoa-4/khai-truong-toa-ccmn-moi-tai-204-gia-4tr4-co-du-do-o-ngay-pr44868033,https://zalo.me/2svM8CD78JR632EbTw1rJlJpxiKI3fdx8ir3e5IfTrb0etmIcy0
